Дата	Дебет	Кредит	Остаток	Контрагент	Счет	Индустрия	Филиал
16.05.2015	93300,00	108987,00	-15687,00	Тарос	0001_USD_КРЕД_8001/1	Торговля	Екатеринбургский филиал
16.05.2015	28100,00	30981,00	-2881,00	Торговый Дом Pax	0001_USD_КРЕД_13600	Торговля	Екатеринбургский филиал
16.05.2015	68000,00	68438,00	-438,00	Тревел Пак ЗАО	0001_USD_КРЕД_6100	Торговля	Екатеринбургский филиал
16.05.2015	76800,00	84997,00	-8197,00	фирма РИК	0001_RUR_КРЕД_41162/1	Промышленность	Екатеринбургский филиал
17.05.2015	37400,00	38325,00	-925,00	Neo	0001_USD_КРЕД_13200	Промышленность	Санкт-Петербургский филиал
17.05.2015	92000,00	98204,00	-6204,00	Neo	0001_USD_КРЕД_132	Промышленность	Санкт-Петербургский филиал
17.05.2015	95200,00	86293,00	8907,00	Neo	0002_USD_КРЕД_130023	Промышленность	Санкт-Петербургский филиал
17.05.2015	53000,00	59631,00	-6631,00	Neo	0001_USD_КРЕД_200	Промышленность	Санкт-Петербургский филиал
17.05.2015	97700,00	82132,00	15568,00	Neo	0001_USD_КРЕД_130023	Промышленность	Санкт-Петербургский филиал
17.05.2015	1900,00	1902,00	-2,00	Neo	0002_USD_КРЕД_200	Промышленность	Санкт-Петербургский филиал
17.05.2015	66200,00	64492,00	1708,00	Neo	0001_USD_КРЕД_700	Промышленность	Санкт-Петербургский филиал
17.05.2015	78500,00	64953,00	13547,00	Neo	0001_USD_КРЕД_7700	Промышленность	Санкт-Петербургский филиал
17.05.2015	95400,00	91614,00	3786,00	Neo	0003_RUR_КРЕД_700	Промышленность	Санкт-Петербургский филиал
17.05.2015	6500,00	6234,00	266,00	Neo	0003_RUR_КРЕД_7700	Промышленность	Санкт-Петербургский филиал
17.05.2015	23400,00	23254,00	146,00	Salmon ООО	0001_RUR_КРЕД_801	Промышленность	Санкт-Петербургский филиал
17.05.2015	15500,00	13493,00	2007,00	Salmon ООО	0002_RUR_КРЕД_600	Промышленность	Санкт-Петербургский филиал
17.05.2015	18500,00	15237,00	3263,00	Salmon ООО	0002_RUR_КРЕД_801	Промышленность	Санкт-Петербургский филиал
17.05.2015	55000,00	45407,00	9593,00	Salmon ООО	0001_RUR_КРЕД_600	Промышленность	Санкт-Петербургский филиал
17.05.2015	4900,00	5163,00	-263,00	Salmon ООО	0002_USD_КРЕД_600	Промышленность	Санкт-Петербургский филиал
17.05.2015	1900,00	1865,00	35,00	Salmon ООО	0003_RUR_КРЕД_10	Промышленность	Санкт-Петербургский филиал
17.05.2015	90000,00	84215,00	5785,00	Salmon ООО	0001_RUR_КРЕД_10	Промышленность	Санкт-Петербургский филиал
17.05.2015	96500,00	100665,00	-4165,00	Salmon ООО	0001_RUR_КРЕД_11	Промышленность	Санкт-Петербургский филиал
17.05.2015	77500,00	78232,00	-732,00	Salmon ООО	0004_RUR_КРЕД_11	Промышленность	Санкт-Петербургский филиал
17.05.2015	17500,00	15301,00	2199,00	Salmon ООО	0001_RUR_КРЕД_6801/2	Промышленность	Санкт-Петербургский филиал
17.05.2015	18300,00	18309,00	-9,00	Salmon ООО	0001_RUR_КРЕД_6801/3	Промышленность	Санкт-Петербургский филиал
17.05.2015	33600,00	29406,00	4194,00	Salmon ООО	0001_RUR_КРЕД_6801/1	Промышленность	Санкт-Петербургский филиал
17.05.2015	74300,00	68036,00	6264,00	Salmon ООО	0001_RUR_КРЕД_101	Промышленность	Санкт-Петербургский филиал
17.05.2015	65900,00	53659,00	12241,00	Salmon ООО	0001_RUR_КРЕД_6801/4	Промышленность	Санкт-Петербургский филиал
17.05.2015	80200,00	93921,00	-13721,00	Абасков ЗАО	0002_RUR_КРЕД_777	Промышленность	Санкт-Петербургский филиал
17.05.2015	74100,00	76506,00	-2406,00	Абасков ЗАО	0001_USD_КРЕД_777	Промышленность	Санкт-Петербургский филиал
17.05.2015	94000,00	101378,00	-7378,00	Абасков ЗАО	0003_RUR_КРЕД_888	Промышленность	Санкт-Петербургский филиал
17.05.2015	54900,00	57956,00	-3056,00	Абасков ЗАО	0004_RUR_КРЕД_999	Промышленность	Санкт-Петербургский филиал
17.05.2015	22400,00	23232,00	-832,00	Абасков ЗАО	0001_USD_КРЕД_999	Промышленность	Санкт-Петербургский филиал
17.05.2015	35400,00	40333,00	-4933,00	Абасков ЗАО	0001_USD_КРЕД_7301/1	Промышленность	Санкт-Петербургский филиал
17.05.2015	93000,00	110110,00	-17110,00	Авантера	0001_USD_КРЕД_17000	Торговля	Санкт-Петербургский филиал
17.05.2015	2400,00	2276,00	124,00	Азилинин ООО	0001_RUR_КРЕД_16400	Торговля	Санкт-Петербургский филиал
17.05.2015	38800,00	40745,00	-1945,00	Арктур ЗАО	0001_USD_КРЕД_15900/1	Торговля	Санкт-Петербургский филиал
17.05.2015	18400,00	20501,00	-2101,00	Вега	0001_USD_КРЕД_901/1	Торговля	Екатеринбургский филиал
17.05.2015	34300,00	37550,00	-3250,00	Веритак ООО	0001_USD_КРЕД_19700	Торговля	Екатеринбургский филиал
17.05.2015	29100,00	26201,00	2899,00	Виалди	0001_USD_КРЕД_8101/1	Торговля	Московский филиал
17.05.2015	41000,00	40788,00	212,00	Голд Вест Рейн	0001_USD_КРЕД_2901	Торговля	Московский филиал
17.05.2015	58700,00	50187,00	8513,00	Гончаров&Со	0001_RUR_КРЕД_3601/1	Торговля	Московский филиал
17.05.2015	49800,00	41882,00	7918,00	Дамид ООО	0001_USD_КРЕД_17601	Торговля	Московский филиал
17.05.2015	28500,00	33028,00	-4528,00	Династия ЗАО	0001_USD_КРЕД_14301/1	Торговля	Московский филиал
17.05.2015	67800,00	67250,00	550,00	Дружба ЗАО	0001_USD_КРЕД_15600/1	Торговля	Московский филиал
17.05.2015	43200,00	34974,00	8226,00	Дружба ЗАО	0001_USD_КРЕД_3901/1	Торговля	Московский филиал
17.05.2015	36100,00	39028,00	-2928,00	ЗАО Бородин	0001_USD_КРЕД_2501/1	Торговля	Московский филиал
17.05.2015	26900,00	23248,00	3652,00	ЗАО Монолит	0001_USD_КРЕД_19001	Торговля	Московский филиал
17.05.2015	17300,00	19028,00	-1728,00	ЗАО Монолит	0001_USD_КРЕД_3001	Торговля	Московский филиал
17.05.2015	6500,00	7003,00	-503,00	ЗАО Рыболов	0001_USD_КРЕД_1401	Торговля	Московский филиал
17.05.2015	45800,00	53537,00	-7737,00	Инжиниринг Центр	0001_USD_КРЕД_17700	Информационные технологии	Московский филиал
17.05.2015	64200,00	55269,00	8931,00	Инкар	0001_USD_КРЕД_1700/1	Информационные технологии	Краснодарский филиал
17.05.2015	18200,00	19187,00	-987,00	Инкар	0001_USD_КРЕД_1700/2	Информационные технологии	Краснодарский филиал
17.05.2015	25100,00	21610,00	3490,00	Инкар	0001_USD_КРЕД_1702	Информационные технологии	Краснодарский филиал
17.05.2015	38000,00	37591,00	409,00	Инкар	0001_USD_КРЕД_1700/4	Информационные технологии	Краснодарский филиал
17.05.2015	52700,00	48811,00	3889,00	Инкар	0001_USD_КРЕД_1700/3	Информационные технологии	Краснодарский филиал
17.05.2015	71500,00	71116,00	384,00	Инкар	0001_RUR_КРЕД_1702	Информационные технологии	Краснодарский филиал
17.05.2015	23400,00	19373,00	4027,00	Камея ЗАО	0001_USD_КРЕД_7801/1	Информационные технологии	Краснодарский филиал
17.05.2015	43000,00	37603,00	5397,00	Квант ООО	0001_USD_КРЕД_7901	Информационные технологии	Краснодарский филиал
17.05.2015	88800,00	79477,00	9323,00	Коралайн ООО	0001_USD_КРЕД_52011	Промышленность	Краснодарский филиал
17.05.2015	34100,00	38662,00	-4562,00	Ника ЗАО	0001_USD_КРЕД_11800	Промышленность	Краснодарский филиал
17.05.2015	97400,00	93021,00	4379,00	Ника ЛТД	0001_USD_КРЕД_19100	Торговля	Краснодарский филиал
17.05.2015	76700,00	62889,00	13811,00	Нюанс ООО	0001_USD_КРЕД_16000/1	Промышленность	Краснодарский филиал
17.05.2015	63200,00	50607,00	12593,00	ОАО Белакс	0001_USD_КРЕД_17201	Промышленность	Краснодарский филиал
17.05.2015	64200,00	71503,00	-7303,00	ОАО Рефма	0001_USD_КРЕД_11701	Промышленность	Краснодарский филиал
17.05.2015	57800,00	59817,00	-2017,00	ОАО Сигма	0001_USD_КРЕД_6999	Торговля	Краснодарский филиал
17.05.2015	83200,00	87399,00	-4199,00	Омега ООО	0001_USD_КРЕД_4601	Торговля	Краснодарский филиал
17.05.2015	83400,00	80778,00	2622,00	ООО Бриз	0001_USD_КРЕД_6200	Промышленность	Екатеринбургский филиал
17.05.2015	26500,00	24727,00	1773,00	ООО Дебют	0001_USD_КРЕД_1301	Информационные технологии	Екатеринбургский филиал
17.05.2015	47100,00	48386,00	-1286,00	ООО Интелеком	0001_USD_КРЕД_8901/1	Информационные технологии	Екатеринбургский филиал
17.05.2015	70300,00	67147,00	3153,00	ООО Коммир	0001_USD_КРЕД_18902	Промышленность	Екатеринбургский филиал
17.05.2015	71800,00	81382,00	-9582,00	ООО Райдос	0001_RUR_КРЕД_6201/1	Промышленность	Екатеринбургский филиал
17.05.2015	30200,00	34118,00	-3918,00	ООО Раминтек	0001_USD_КРЕД_1000	Промышленность	Екатеринбургский филиал
17.05.2015	16600,00	13629,00	2971,00	ООО Раминтек	0001_USD_КРЕД_10001	Промышленность	Екатеринбургский филиал
17.05.2015	33300,00	26738,00	6562,00	ООО Раминтек	0001_USD_КРЕД_10003	Промышленность	Екатеринбургский филиал
17.05.2015	7700,00	9109,00	-1409,00	ООО Раминтек	0001_USD_КРЕД_10002	Промышленность	Екатеринбургский филиал
